kp,error,v,w,x,y
1.50,6.38,-0.06,-0.06,0.60,0.10,0.00,0.00
1.50,6.37,-0.06,-0.06,0.60,0.09,0.00,0.00
1.50,6.38,-0.08,-0.08,0.60,0.13,0.00,0.00
1.50,6.37,-0.08,-0.08,0.60,0.12,0.00,0.00
1.50,6.34,-0.07,-0.07,0.60,0.10,0.00,0.00
1.50,6.33,-0.06,-0.06,0.60,0.10,0.00,0.00
1.50,6.34,-0.08,-0.08,0.60,0.13,0.00,0.00
1.50,6.32,-0.08,-0.08,0.60,0.12,0.00,0.00
1.50,6.30,-0.07,-0.07,0.60,0.10,0.00,0.00
1.50,6.29,-0.06,-0.06,0.60,0.10,0.00,0.00
1.50,6.29,-0.09,-0.09,0.60,0.13,0.00,0.00
1.50,6.28,-0.08,-0.08,0.60,0.12,0.00,0.00
1.50,6.26,-0.07,-0.07,0.60,0.11,0.00,0.00
1.50,6.25,-0.07,-0.07,0.60,0.10,0.00,0.00
1.50,6.25,-0.09,-0.09,0.60,0.13,0.00,0.00
1.50,6.24,-0.08,-0.08,0.60,0.12,0.00,0.00
1.50,6.22,-0.07,-0.07,0.60,0.11,0.00,0.00
1.50,6.21,-0.07,-0.07,0.60,0.10,0.00,0.00
1.50,6.20,-0.07,-0.07,0.60,0.10,0.00,0.00
1.50,6.20,-0.09,-0.09,0.60,0.13,0.00,0.00
1.50,6.19,-0.08,-0.08,0.60,0.13,0.00,0.00
1.50,6.16,-0.06,-0.06,0.60,0.09,0.00,0.00
1.50,6.16,-0.08,-0.08,0.60,0.11,0.00,0.00
1.50,6.16,-0.08,-0.08,0.60,0.12,0.00,0.00
1.50,6.15,-0.08,-0.08,0.60,0.12,0.00,0.00
1.50,6.13,-0.07,-0.07,0.60,0.11,0.00,0.00
1.50,6.13,-0.09,-0.09,0.60,0.13,0.00,0.00
1.50,6.11,-0.07,-0.07,0.60,0.10,0.00,0.00
1.50,6.10,-0.07,-0.07,0.60,0.10,0.00,0.00
1.50,6.11,-0.09,-0.09,0.60,0.13,0.00,0.00
1.50,6.10,-0.09,-0.09,0.60,0.13,0.00,0.00
1.50,6.08,-0.08,-0.08,0.60,0.12,0.00,0.00
1.50,6.06,-0.06,-0.06,0.60,0.09,0.00,0.00
1.50,6.06,-0.06,-0.06,0.60,0.10,0.00,0.00
1.50,6.09,-0.12,-0.12,0.60,0.18,0.00,0.00
1.50,6.04,-0.07,-0.07,0.60,0.10,0.00,0.00
1.50,5.98,0.01,0.01,0.60,-0.01,0.00,0.00
1.50,6.14,-0.24,-0.23,0.60,0.35,0.00,0.00
1.50,6.33,-0.55,-0.50,0.60,0.75,0.00,0.00
1.50,5.96,-0.02,-0.02,0.60,0.03,0.00,0.00
1.50,7.34,-2.16,-1.14,0.60,1.71,0.00,0.00
1.50,7.98,-3.18,-1.27,0.60,1.90,0.00,0.00
1.50,7.98,-3.14,-1.26,0.60,1.89,0.00,0.00
1.50,7.90,-2.84,-1.23,0.60,1.85,0.00,0.00
1.50,7.33,-1.52,-0.99,0.60,1.48,0.00,0.00
1.50,7.30,-0.74,-0.64,0.60,0.96,0.00,0.00
1.50,8.07,-0.96,-0.77,0.60,1.15,0.00,0.00
1.50,8.53,-0.91,-0.74,0.60,1.10,0.00,0.00
1.50,7.78,-0.00,-0.00,0.60,0.00,0.00,0.00
1.50,7.03,0.56,0.51,0.60,-0.77,0.00,0.00
1.50,6.83,0.48,0.45,0.60,-0.68,0.00,0.00
1.50,6.80,0.46,0.43,0.60,-0.64,0.00,0.00
1.50,6.89,0.48,0.45,0.60,-0.67,0.00,0.00
1.50,7.20,0.44,0.41,0.60,-0.62,0.00,0.00
1.50,7.93,-0.24,-0.24,0.60,0.36,0.00,0.00
1.50,8.42,-0.88,-0.72,0.60,1.09,0.00,0.00
1.50,8.50,-1.06,-0.81,0.60,1.22,0.00,0.00
1.50,8.43,-0.92,-0.74,0.60,1.11,0.00,0.00
1.50,7.97,-0.31,-0.30,0.60,0.45,0.00,0.00
1.50,7.22,0.40,0.38,0.60,-0.58,0.00,0.00
1.50,7.03,0.43,0.41,0.60,-0.61,0.00,0.00
1.50,7.03,0.42,0.40,0.60,-0.60,0.00,0.00
1.50,7.22,0.38,0.36,0.60,-0.54,0.00,0.00
1.50,7.81,-0.21,-0.20,0.60,0.31,0.00,0.00
1.50,8.29,-0.82,-0.69,0.60,1.03,0.00,0.00
1.50,8.38,-0.97,-0.77,0.60,1.15,0.00,0.00
1.50,8.18,-0.67,-0.59,0.60,0.89,0.00,0.00
1.50,7.54,0.06,0.06,0.60,-0.09,0.00,0.00
1.50,7.09,0.36,0.35,0.60,-0.52,0.00,0.00
1.50,7.02,0.32,0.31,0.60,-0.46,0.00,0.00
1.50,7.04,0.32,0.31,0.60,-0.46,0.00,0.00
1.50,7.16,0.35,0.34,0.60,-0.51,0.00,0.00
1.50,7.63,-0.11,-0.11,0.60,0.16,0.00,0.00
1.50,8.12,-0.72,-0.63,0.60,0.94,0.00,0.00
1.50,8.21,-0.86,-0.71,0.60,1.07,0.00,0.00
1.50,7.93,-0.49,-0.46,0.60,0.68,0.00,0.00
1.50,7.33,0.19,0.19,0.60,-0.28,0.00,0.00
1.50,7.12,0.28,0.27,0.60,-0.41,0.00,0.00
1.50,7.10,0.26,0.25,0.60,-0.38,0.00,0.00
1.50,7.16,0.28,0.28,0.60,-0.41,0.00,0.00
1.50,7.47,-0.01,-0.01,0.60,0.01,0.00,0.00
1.50,7.91,-0.56,-0.51,0.60,0.76,0.00,0.00
1.50,7.90,-0.56,-0.51,0.60,0.77,0.00,0.00
1.50,7.48,-0.05,-0.05,0.60,0.07,0.00,0.00
1.50,7.16,0.23,0.22,0.60,-0.34,0.00,0.00
1.50,7.13,0.20,0.20,0.60,-0.30,0.00,0.00
1.50,7.16,0.21,0.21,0.60,-0.31,0.00,0.00
1.50,7.33,0.09,0.09,0.60,-0.13,0.00,0.00
1.50,7.62,-0.29,-0.28,0.60,0.42,0.00,0.00
1.50,7.77,-0.49,-0.46,0.60,0.68,0.00,0.00
1.50,7.46,-0.10,-0.10,0.60,0.14,0.00,0.00
1.50,7.18,0.17,0.17,0.60,-0.26,0.00,0.00
1.50,7.17,0.15,0.15,0.60,-0.23,0.00,0.00
1.50,7.20,0.17,0.17,0.60,-0.26,0.00,0.00
1.50,7.47,-0.17,-0.17,0.60,0.25,0.00,0.00
1.50,7.78,-0.60,-0.54,0.60,0.81,0.00,0.00
1.50,7.61,-0.37,-0.35,0.60,0.53,0.00,0.00
1.50,7.20,0.13,0.13,0.60,-0.20,0.00,0.00
1.50,7.17,0.09,0.09,0.60,-0.13,0.00,0.00
1.50,7.17,0.09,0.09,0.60,-0.13,0.00,0.00
1.50,7.19,0.10,0.10,0.60,-0.15,0.00,0.00
1.50,7.25,0.05,0.05,0.60,-0.08,0.00,0.00
1.50,7.52,-0.34,-0.32,0.60,0.49,0.00,0.00
1.50,7.66,-0.55,-0.50,0.60,0.75,0.00,0.00
1.50,7.21,0.08,0.08,0.60,-0.12,0.00,0.00
1.50,7.19,0.02,0.02,0.60,-0.03,0.00,0.00
1.50,7.18,-0.00,-0.00,0.60,0.01,0.00,0.00
1.50,7.18,-0.00,-0.00,0.60,0.00,0.00,0.00
1.50,7.18,-0.00,-0.00,0.60,0.00,0.00,0.00
1.50,7.18,-0.00,-0.00,0.60,0.01,0.00,0.00
1.50,7.18,-0.00,-0.00,0.60,0.01,0.00,0.00
1.50,7.18,-0.00,-0.00,0.60,0.01,0.00,0.00
1.50,7.18,-0.01,-0.01,0.60,0.01,0.00,0.00
1.50,7.18,-0.01,-0.01,0.60,0.01,0.00,0.00
1.50,10.02,-4.36,-1.35,0.60,2.02,0.00,0.00
1.50,9.70,-4.06,-1.33,0.60,1.99,0.00,0.00
1.50,9.86,-4.38,-1.35,0.60,2.02,0.00,0.00
1.50,9.91,-4.43,-1.35,0.60,2.02,0.00,0.00
1.50,10.01,-4.35,-1.34,0.60,2.02,0.00,0.00
1.50,10.05,-3.80,-1.31,0.60,1.97,0.00,0.00
1.50,8.69,-0.71,-0.62,0.60,0.92,0.00,0.00
1.50,9.97,-1.00,-0.79,0.60,1.18,0.00,0.00
1.50,11.44,-1.25,-0.90,0.60,1.35,0.00,0.00
1.50,9.41,0.59,0.54,0.60,-0.80,0.00,0.00
1.50,8.89,0.46,0.43,0.60,-0.64,0.00,0.00
1.50,8.62,0.36,0.35,0.60,-0.52,0.00,0.00
1.50,8.51,0.31,0.30,0.60,-0.45,0.00,0.00
1.50,8.51,0.30,0.29,0.60,-0.44,0.00,0.00
1.50,8.63,0.34,0.33,0.60,-0.49,0.00,0.00
1.50,8.80,0.40,0.38,0.60,-0.57,0.00,0.00
1.50,9.03,0.47,0.44,0.60,-0.65,0.00,0.00
1.50,9.35,0.53,0.49,0.60,-0.74,0.00,0.00
1.50,9.99,-0.35,-0.33,0.60,0.50,0.00,0.00
1.50,10.93,-1.38,-0.94,0.60,1.42,0.00,0.00
1.50,10.50,-1.32,-0.92,0.60,1.38,0.00,0.00
1.50,10.66,-1.36,-0.94,0.60,1.41,0.00,0.00
1.50,11.39,-1.49,-0.98,0.60,1.47,0.00,0.00
1.50,9.74,-0.00,-0.00,0.60,0.01,0.00,0.00
1.50,9.12,0.41,0.39,0.60,-0.58,0.00,0.00
1.50,8.89,0.32,0.31,0.60,-0.46,0.00,0.00
1.50,8.81,0.27,0.27,0.60,-0.40,0.00,0.00
1.50,8.84,0.28,0.27,0.60,-0.41,0.00,0.00
1.50,8.96,0.32,0.31,0.60,-0.46,0.00,0.00
1.50,9.11,0.37,0.36,0.60,-0.53,0.00,0.00
1.50,9.32,0.44,0.41,0.60,-0.62,0.00,0.00
1.50,9.88,-0.25,-0.25,0.60,0.37,0.00,0.00
1.50,11.55,-2.21,-1.15,0.60,1.72,0.00,0.00
1.50,16.55,-6.21,-1.41,0.60,2.12,0.00,0.00
1.50,12.35,-3.28,-1.28,0.60,1.91,0.00,0.00
1.50,9.86,-0.24,-0.23,0.60,0.35,0.00,0.00
1.50,9.28,0.37,0.35,0.60,-0.53,0.00,0.00
1.50,9.15,0.31,0.30,0.60,-0.44,0.00,0.00
1.50,9.15,0.30,0.29,0.60,-0.43,0.00,0.00
1.50,9.26,0.33,0.32,0.60,-0.48,0.00,0.00
1.50,9.55,0.16,0.16,0.60,-0.24,0.00,0.00
1.50,10.60,-1.65,-1.03,0.60,1.54,0.00,0.00
1.50,11.40,-2.96,-1.24,0.60,1.87,0.00,0.00
1.50,10.92,-2.29,-1.16,0.60,1.74,0.00,0.00
1.50,9.40,0.35,0.33,0.60,-0.50,0.00,0.00
1.50,9.19,0.25,0.24,0.60,-0.37,0.00,0.00
1.50,9.11,0.20,0.20,0.60,-0.29,0.00,0.00
1.50,9.11,0.19,0.19,0.60,-0.29,0.00,0.00
1.50,9.17,0.22,0.22,0.60,-0.33,0.00,0.00
1.50,9.25,0.25,0.25,0.60,-0.37,0.00,0.00
1.50,9.36,0.30,0.29,0.60,-0.43,0.00,0.00
1.50,10.85,-2.09,-1.13,0.60,1.69,0.00,0.00
1.50,11.62,-3.54,-1.30,0.60,1.94,0.00,0.00
1.50,11.65,-3.62,-1.30,0.60,1.95,0.00,0.00
1.50,11.06,-2.54,-1.20,0.60,1.79,0.00,0.00
1.50,9.31,0.23,0.22,0.60,-0.33,0.00,0.00
1.50,9.16,0.12,0.12,0.60,-0.18,0.00,0.00
1.50,9.11,0.05,0.05,0.60,-0.08,0.00,0.00
1.50,9.10,0.02,0.02,0.60,-0.03,0.00,0.00
1.50,9.10,0.03,0.03,0.60,-0.04,0.00,0.00
1.50,9.10,0.03,0.03,0.60,-0.05,0.00,0.00
1.50,9.11,0.04,0.04,0.60,-0.05,0.00,0.00
1.50,9.11,0.04,0.04,0.60,-0.06,0.00,0.00
1.50,9.12,0.05,0.05,0.60,-0.07,0.00,0.00
1.50,9.12,0.05,0.05,0.60,-0.08,0.00,0.00
1.50,9.13,0.06,0.06,0.60,-0.09,0.00,0.00
1.50,9.14,0.07,0.07,0.60,-0.10,0.00,0.00
1.50,9.15,0.08,0.08,0.60,-0.12,0.00,0.00
1.50,9.16,0.09,0.09,0.60,-0.14,0.00,0.00
1.50,9.18,0.11,0.11,0.60,-0.16,0.00,0.00
1.50,9.20,0.12,0.12,0.60,-0.18,0.00,0.00
1.50,9.23,0.14,0.14,0.60,-0.21,0.00,0.00
1.50,9.28,0.14,0.14,0.60,-0.21,0.00,0.00
1.50,9.69,-0.42,-0.40,0.60,0.60,0.00,0.00
1.50,10.03,-0.93,-0.75,0.60,1.12,0.00,0.00
1.50,9.61,-0.33,-0.32,0.60,0.48,0.00,0.00
1.50,9.25,0.11,0.11,0.60,-0.16,0.00,0.00
1.50,9.22,0.07,0.07,0.60,-0.10,0.00,0.00
1.50,9.22,0.07,0.07,0.60,-0.10,0.00,0.00
1.50,9.24,0.08,0.08,0.60,-0.12,0.00,0.00
1.50,9.25,0.09,0.09,0.60,-0.14,0.00,0.00
1.50,9.36,-0.04,-0.04,0.60,0.06,0.00,0.00
1.50,9.55,-0.32,-0.31,0.60,0.46,0.00,0.00
1.50,9.38,-0.09,-0.09,0.60,0.13,0.00,0.00
1.50,9.25,0.05,0.05,0.60,-0.08,0.00,0.00
1.50,9.25,0.05,0.05,0.60,-0.08,0.00,0.00
1.50,9.25,0.06,0.06,0.60,-0.09,0.00,0.00
1.50,9.48,-0.27,-0.27,0.60,0.40,0.00,0.00
1.50,9.71,-0.62,-0.55,0.60,0.83,0.00,0.00
1.50,9.25,0.02,0.02,0.60,-0.03,0.00,0.00
1.50,9.25,-0.04,-0.04,0.60,0.06,0.00,0.00
1.50,9.26,-0.06,-0.06,0.60,0.09,0.00,0.00
1.50,9.26,-0.07,-0.07,0.60,0.11,0.00,0.00
1.50,9.26,-0.08,-0.08,0.60,0.12,0.00,0.00
1.50,9.27,-0.09,-0.09,0.60,0.14,0.00,0.00
1.50,9.27,-0.11,-0.10,0.60,0.16,0.00,0.00
1.50,11.48,-3.44,-1.29,0.60,1.93,0.00,0.00
1.50,12.76,-5.45,-1.39,0.60,2.08,0.00,0.00
1.50,12.88,-5.59,-1.39,0.60,2.09,0.00,0.00
1.50,12.93,-5.39,-1.39,0.60,2.08,0.00,0.00
1.50,14.43,-5.41,-1.39,0.60,2.08,0.00,0.00
1.50,0.00,0.00,0.00,0.20,0.00,0.00,0.00
1.50,8.46,1.01,0.79,0.60,-1.18,0.00,0.00
1.50,7.51,0.73,0.63,0.60,-0.95,0.00,0.00
1.50,7.01,0.57,0.52,0.60,-0.78,0.00,0.00
1.50,6.76,0.47,0.44,0.60,-0.66,0.00,0.00
1.50,6.67,0.42,0.40,0.60,-0.60,0.00,0.00
1.50,6.70,0.42,0.40,0.60,-0.60,0.00,0.00
1.50,6.85,0.48,0.44,0.60,-0.67,0.00,0.00
1.50,7.11,0.56,0.51,0.60,-0.76,0.00,0.00
1.50,7.47,0.66,0.58,0.60,-0.87,0.00,0.00
1.50,7.98,0.79,0.67,0.60,-1.00,0.00,0.00
1.50,11.05,-3.78,-1.31,0.60,1.97,0.00,0.00
1.50,10.33,-4.64,-1.36,0.60,2.04,0.00,0.00
1.50,22.71,-11.49,-1.48,0.60,2.23,0.00,0.00
1.50,18.19,-9.13,-1.46,0.60,2.19,0.00,0.00
1.50,13.82,-6.67,-1.42,0.60,2.13,0.00,0.00
1.50,10.04,-5.07,-1.38,0.60,2.06,0.00,0.00
1.50,12.21,-6.07,-1.41,0.60,2.11,0.00,0.00
1.50,9.01,-1.20,-0.88,0.60,1.31,0.00,0.00
1.50,7.28,0.45,0.42,0.60,-0.63,0.00,0.00
1.50,6.99,0.31,0.30,0.60,-0.45,0.00,0.00
1.50,6.85,0.22,0.21,0.60,-0.32,0.00,0.00
1.50,6.80,0.16,0.16,0.60,-0.24,0.00,0.00
1.50,6.79,0.15,0.15,0.60,-0.22,0.00,0.00
1.50,6.83,0.17,0.17,0.60,-0.26,0.00,0.00
1.50,6.87,0.20,0.20,0.60,-0.30,0.00,0.00
1.50,6.92,0.23,0.23,0.60,-0.34,0.00,0.00
1.50,6.99,0.26,0.26,0.60,-0.39,0.00,0.00
1.50,7.09,0.30,0.30,0.60,-0.44,0.00,0.00
1.50,7.21,0.35,0.34,0.60,-0.51,0.00,0.00
1.50,7.36,0.41,0.39,0.60,-0.58,0.00,0.00
1.50,8.25,-0.61,-0.55,0.60,0.82,0.00,0.00
1.50,9.90,-3.15,-1.26,0.60,1.90,0.00,0.00
1.50,10.18,-3.68,-1.31,0.60,1.96,0.00,0.00
1.50,9.92,-3.33,-1.28,0.60,1.92,0.00,0.00
1.50,8.74,-1.54,-0.99,0.60,1.49,0.00,0.00
1.50,7.28,0.30,0.29,0.60,-0.44,0.00,0.00
1.50,7.09,0.17,0.17,0.60,-0.26,0.00,0.00
1.50,7.02,0.08,0.08,0.60,-0.13,0.00,0.00
1.50,7.00,0.03,0.03,0.60,-0.05,0.00,0.00
1.50,7.00,0.02,0.02,0.60,-0.03,0.00,0.00
1.50,7.00,0.02,0.02,0.60,-0.03,0.00,0.00
1.50,7.01,0.03,0.03,0.60,-0.04,0.00,0.00
1.50,7.01,0.03,0.03,0.60,-0.04,0.00,0.00
1.50,7.01,0.03,0.03,0.60,-0.05,0.00,0.00
1.50,7.01,0.04,0.04,0.60,-0.06,0.00,0.00
1.50,7.02,0.04,0.04,0.60,-0.07,0.00,0.00
1.50,7.02,0.05,0.05,0.60,-0.08,0.00,0.00
1.50,7.03,0.06,0.06,0.60,-0.09,0.00,0.00
1.50,7.04,0.07,0.07,0.60,-0.10,0.00,0.00
1.50,7.04,0.08,0.08,0.60,-0.11,0.00,0.00
1.50,7.06,0.09,0.09,0.60,-0.13,0.00,0.00
1.50,7.07,0.10,0.10,0.60,-0.15,0.00,0.00
1.50,7.09,0.11,0.11,0.60,-0.17,0.00,0.00
1.50,7.11,0.13,0.13,0.60,-0.19,0.00,0.00
1.50,7.14,0.15,0.15,0.60,-0.22,0.00,0.00
1.50,7.17,0.17,0.17,0.60,-0.26,0.00,0.00
1.50,7.21,0.20,0.20,0.60,-0.29,0.00,0.00
1.50,7.27,0.23,0.22,0.60,-0.34,0.00,0.00
1.50,7.34,0.26,0.26,0.60,-0.39,0.00,0.00
1.50,7.87,-0.39,-0.37,0.60,0.56,0.00,0.00
1.50,9.01,-2.22,-1.15,0.60,1.72,0.00,0.00
1.50,9.02,-2.25,-1.15,0.60,1.73,0.00,0.00
1.50,7.65,-0.09,-0.09,0.60,0.13,0.00,0.00
1.50,7.31,0.19,0.19,0.60,-0.28,0.00,0.00
1.50,7.28,0.16,0.16,0.60,-0.23,0.00,0.00
1.50,7.30,0.17,0.16,0.60,-0.25,0.00,0.00
1.50,7.35,0.19,0.19,0.60,-0.28,0.00,0.00
1.50,7.40,0.22,0.22,0.60,-0.33,0.00,0.00
1.50,8.39,-1.28,-0.91,0.60,1.36,0.00,0.00
1.50,9.02,-2.43,-1.18,0.60,1.77,0.00,0.00
1.50,8.88,-2.17,-1.14,0.60,1.71,0.00,0.00
1.50,7.43,0.20,0.20,0.60,-0.29,0.00,0.00
1.50,7.35,0.12,0.12,0.60,-0.18,0.00,0.00
1.50,7.32,0.08,0.08,0.60,-0.12,0.00,0.00
1.50,7.33,0.08,0.08,0.60,-0.12,0.00,0.00
1.50,7.34,0.09,0.09,0.60,-0.14,0.00,0.00
1.50,7.36,0.11,0.11,0.60,-0.16,0.00,0.00
1.50,7.38,0.12,0.12,0.60,-0.19,0.00,0.00
1.50,7.40,0.14,0.14,0.60,-0.21,0.00,0.00
1.50,7.44,0.16,0.16,0.60,-0.24,0.00,0.00
1.50,8.28,-1.12,-0.84,0.60,1.26,0.00,0.00
1.50,8.67,-1.87,-1.08,0.60,1.62,0.00,0.00
1.50,8.27,-1.13,-0.84,0.60,1.27,0.00,0.00
1.50,7.42,0.11,0.11,0.60,-0.16,0.00,0.00
1.50,7.39,0.02,0.02,0.60,-0.04,0.00,0.00
1.50,7.39,-0.02,-0.02,0.60,0.04,0.00,0.00
1.50,7.39,-0.03,-0.03,0.60,0.05,0.00,0.00
1.50,7.38,-0.04,-0.04,0.60,0.06,0.00,0.00
1.50,7.38,-0.04,-0.04,0.60,0.06,0.00,0.00
1.50,7.38,-0.05,-0.05,0.60,0.07,0.00,0.00
1.50,7.38,-0.06,-0.06,0.60,0.08,0.00,0.00
1.50,7.38,-0.06,-0.06,0.60,0.10,0.00,0.00
1.50,7.38,-0.07,-0.07,0.60,0.11,0.00,0.00
1.50,7.38,-0.09,-0.08,0.60,0.13,0.00,0.00
1.50,7.39,-0.10,-0.10,0.60,0.15,0.00,0.00
1.50,7.39,-0.11,-0.11,0.60,0.17,0.00,0.00
1.50,7.40,-0.13,-0.13,0.60,0.19,0.00,0.00
1.50,7.41,-0.15,-0.15,0.60,0.22,0.00,0.00
1.50,7.42,-0.17,-0.17,0.60,0.25,0.00,0.00
1.50,7.44,-0.19,-0.19,0.60,0.29,0.00,0.00
1.50,7.47,-0.22,-0.22,0.60,0.33,0.00,0.00
1.50,7.51,-0.26,-0.25,0.60,0.38,0.00,0.00
1.50,7.57,-0.30,-0.29,0.60,0.43,0.00,0.00
1.50,7.65,-0.34,-0.33,0.60,0.50,0.00,0.00
1.50,7.77,-0.40,-0.38,0.60,0.57,0.00,0.00
1.50,7.92,-0.46,-0.43,0.60,0.65,0.00,0.00
1.50,8.14,-0.54,-0.49,0.60,0.74,0.00,0.00
1.50,8.45,-0.64,-0.57,0.60,0.85,0.00,0.00
1.50,8.89,-0.76,-0.65,0.60,0.97,0.00,0.00
1.50,9.54,-0.91,-0.74,0.60,1.11,0.00,0.00
1.50,9.60,-0.51,-0.47,0.60,0.70,0.00,0.00
1.50,8.47,0.55,0.50,0.60,-0.75,0.00,0.00
1.50,8.04,0.65,0.57,0.60,-0.86,0.00,0.00
1.50,7.97,0.62,0.55,0.60,-0.83,0.00,0.00
1.50,8.10,0.64,0.57,0.60,-0.86,0.00,0.00
1.50,8.71,0.32,0.31,0.60,-0.46,0.00,0.00
1.50,9.66,-0.68,-0.60,0.60,0.89,0.00,0.00
1.50,9.79,-1.02,-0.80,0.60,1.19,0.00,0.00
1.50,9.79,-1.04,-0.81,0.60,1.21,0.00,0.00
1.50,9.73,-0.81,-0.68,0.60,1.02,0.00,0.00
1.50,8.97,0.07,0.07,0.60,-0.11,0.00,0.00
1.50,8.17,0.58,0.52,0.60,-0.78,0.00,0.00
1.50,7.97,0.51,0.47,0.60,-0.70,0.00,0.00
1.50,7.95,0.49,0.46,0.60,-0.68,0.00,0.00
1.50,8.10,0.53,0.49,0.60,-0.73,0.00,0.00
1.50,8.61,0.33,0.32,0.60,-0.48,0.00,0.00
1.50,9.43,-0.52,-0.48,0.60,0.72,0.00,0.00
1.50,9.75,-1.02,-0.79,0.60,1.19,0.00,0.00
1.50,9.76,-1.07,-0.82,0.60,1.23,0.00,0.00
1.50,9.58,-0.73,-0.63,0.60,0.95,0.00,0.00
1.50,8.79,0.16,0.16,0.60,-0.24,0.00,0.00
1.50,8.19,0.48,0.45,0.60,-0.67,0.00,0.00
1.50,8.05,0.42,0.40,0.60,-0.60,0.00,0.00
1.50,8.06,0.42,0.39,0.60,-0.59,0.00,0.00
1.50,8.21,0.46,0.43,0.60,-0.65,0.00,0.00
1.50,8.70,0.19,0.19,0.60,-0.28,0.00,0.00
1.50,9.42,-0.63,-0.56,0.60,0.84,0.00,0.00
1.50,9.63,-0.95,-0.76,0.60,1.14,0.00,0.00
1.50,9.51,-0.77,-0.66,0.60,0.99,0.00,0.00
1.50,8.92,-0.05,-0.05,0.60,0.07,0.00,0.00
1.50,8.29,0.42,0.40,0.60,-0.60,0.00,0.00
1.50,8.18,0.37,0.36,0.60,-0.54,0.00,0.00
1.50,8.19,0.37,0.35,0.60,-0.53,0.00,0.00
1.50,8.34,0.42,0.39,0.60,-0.59,0.00,0.00
1.50,8.95,-0.15,-0.15,0.60,0.22,0.00,0.00
1.50,9.54,-0.94,-0.76,0.60,1.13,0.00,0.00
1.50,9.65,-1.16,-0.86,0.60,1.29,0.00,0.00
1.50,9.48,-0.85,-0.71,0.60,1.06,0.00,0.00
1.50,8.80,-0.01,-0.01,0.60,0.01,0.00,0.00
1.50,8.28,0.33,0.32,0.60,-0.48,0.00,0.00
1.50,8.17,0.27,0.27,0.60,-0.40,0.00,0.00
1.50,8.16,0.26,0.26,0.60,-0.38,0.00,0.00
1.50,8.24,0.29,0.28,0.60,-0.43,0.00,0.00
1.50,8.37,0.34,0.33,0.60,-0.49,0.00,0.00
1.50,8.85,-0.14,-0.14,0.60,0.22,0.00,0.00
1.50,9.39,-0.87,-0.72,0.60,1.07,0.00,0.00
1.50,9.45,-0.97,-0.77,0.60,1.16,0.00,0.00
1.50,9.08,-0.45,-0.42,0.60,0.63,0.00,0.00
1.50,8.44,0.27,0.27,0.60,-0.40,0.00,0.00
1.50,8.31,0.25,0.25,0.60,-0.37,0.00,0.00
1.50,8.29,0.24,0.23,0.60,-0.35,0.00,0.00
1.50,8.36,0.27,0.26,0.60,-0.39,0.00,0.00
1.50,8.66,0.00,0.00,0.60,-0.01,0.00,0.00
1.50,9.09,-0.55,-0.51,0.60,0.76,0.00,0.00
1.50,9.07,-0.53,-0.49,0.60,0.73,0.00,0.00
1.50,8.58,0.08,0.08,0.60,-0.11,0.00,0.00
1.50,8.34,0.21,0.21,0.60,-0.31,0.00,0.00
1.50,8.31,0.18,0.18,0.60,-0.27,0.00,0.00
1.50,8.35,0.20,0.20,0.60,-0.30,0.00,0.00
1.50,8.46,0.17,0.17,0.60,-0.25,0.00,0.00
1.50,8.84,-0.31,-0.30,0.60,0.45,0.00,0.00
1.50,9.17,-0.76,-0.65,0.60,0.98,0.00,0.00
1.50,8.91,-0.41,-0.39,0.60,0.59,0.00,0.00
1.50,8.41,0.19,0.19,0.60,-0.29,0.00,0.00
1.50,8.35,0.14,0.14,0.60,-0.21,0.00,0.00
1.50,8.35,0.13,0.13,0.60,-0.20,0.00,0.00
1.50,8.38,0.15,0.15,0.60,-0.23,0.00,0.00
1.50,8.47,0.10,0.10,0.60,-0.15,0.00,0.00
1.50,8.79,-0.33,-0.32,0.60,0.47,0.00,0.00
1.50,9.02,-0.66,-0.58,0.60,0.88,0.00,0.00
1.50,8.59,-0.08,-0.08,0.60,0.11,0.00,0.00
1.50,8.38,0.11,0.11,0.60,-0.16,0.00,0.00
1.50,8.38,0.09,0.09,0.60,-0.14,0.00,0.00
1.50,8.39,0.11,0.11,0.60,-0.16,0.00,0.00
1.50,8.46,0.05,0.05,0.60,-0.08,0.00,0.00
1.50,8.76,-0.38,-0.36,0.60,0.54,0.00,0.00
1.50,8.86,-0.53,-0.49,0.60,0.73,0.00,0.00
1.50,8.41,0.09,0.09,0.60,-0.13,0.00,0.00
1.50,8.38,0.03,0.03,0.60,-0.04,0.00,0.00
1.50,8.38,0.00,0.00,0.60,-0.00,0.00,0.00
1.50,8.38,0.01,0.01,0.60,-0.01,0.00,0.00
1.50,8.38,0.01,0.01,0.60,-0.01,0.00,0.00
1.50,8.38,0.01,0.01,0.60,-0.01,0.00,0.00
1.50,8.38,0.01,0.01,0.60,-0.01,0.00,0.00
1.50,8.38,0.01,0.01,0.60,-0.01,0.00,0.00
1.50,8.38,0.01,0.01,0.60,-0.01,0.00,0.00
1.50,8.38,0.01,0.01,0.60,-0.02,0.00,0.00
1.50,8.38,0.01,0.01,0.60,-0.02,0.00,0.00
1.50,8.38,0.02,0.02,0.60,-0.02,0.00,0.00
1.50,9.35,-1.45,-0.97,0.60,1.45,0.00,0.00
1.50,10.73,-3.47,-1.29,0.60,1.94,0.00,0.00
